age,income,education,work,car,default
29,15,1,0,1,0
51,26,0,0,0,1
53,20,0,0,0,0
51,25,0,0,0,0
24,15,1,0,0,0
27,41,0,0,0,0
52,100,0,0,1,0
33,35,0,1,1,0
28,15,0,0,1,0
60,150,1,0,1,0
27,30,1,0,1,0
52,42,1,0,0,0
25,40,0,0,1,0
37,70,0,0,0,0
23,40,0,0,1,0
26,50,1,1,0,0
39,40,0,0,0,1
28,50,1,0,1,0
55,20,0,0,0,0
24,45,0,0,0,0
41,50,0,0,1,0
32,40,0,0,1,1
54,65,0,0,1,1
29,55,0,0,0,0
37,45,1,1,0,0
23,22,1,0,0,0
56,8,0,1,0,0
51,10,0,0,0,0
46,25,0,0,1,0
26,40,1,0,0,0
25,47,1,1,0,0
33,50,0,0,0,0
36,15,0,1,0,0
25,30,0,0,0,0
34,30,0,0,1,0
32,15,1,0,1,0
28,30,0,1,1,0
33,18,0,0,0,0
51,30,1,0,0,0
28,16,1,0,0,0
26,35,0,0,0,1
34,30,0,0,0,0
47,12,0,0,1,0
53,37,0,0,0,0
33,40,1,0,0,0
24,25,1,0,0,0
29,40,0,0,0,0
41,50,1,0,1,0
63,50,1,0,1,0
30,25,1,0,1,0
28,30,1,0,1,0
31,25,0,0,0,0
26,150,1,1,1,0
25,60,1,0,1,0
23,17,0,0,0,1
42,15,0,0,0,0
35,50,0,0,1,0
30,45,1,0,1,0
59,24,0,0,0,0
40,48,1,0,1,0
51,80,0,0,1,0
56,40,0,0,1,0
55,30,0,0,0,0
31,80,1,1,0,0
45,45,0,0,1,0
23,25,0,0,0,1
23,13,0,0,0,0
27,50,1,0,1,0
53,20,0,0,1,1
48,35,1,0,1,0
39,15,0,0,0,0
35,40,0,0,0,0
22,80,0,0,0,0
56,14,0,0,0,1
48,90,0,0,0,0
60,16,0,0,0,0
47,20,0,0,0,0
38,50,0,0,1,0
24,50,0,0,0,0
41,65,1,0,1,0
33,40,0,1,0,0
45,15,0,0,0,0
35,25,0,0,0,0
28,50,1,0,0,1
27,45,1,0,0,0
31,35,1,0,0,0
31,60,0,0,1,0
39,25,0,0,0,0
34,49,0,0,0,0
56,14,0,0,0,0
29,20,0,0,0,0
22,40,0,0,0,0
36,150,1,0,0,0
27,108,1,1,1,0
31,10,1,0,0,0
50,100,0,0,1,0
28,35,0,0,0,0
40,300,0,0,1,0
32,28,0,0,0,0
32,32,0,0,1,0
37,29,0,0,0,0
26,100,1,0,1,0
32,45,0,0,0,1
40,300,0,0,0,0
34,20,1,0,0,0
31,27,0,0,1,0
28,30,0,0,1,0
41,25,0,0,0,0
25,25,0,0,0,0
39,30,0,0,1,1
30,40,0,0,0,0
31,60,1,0,0,0
54,40,0,0,0,0
25,20,1,0,0,0
40,30,1,0,1,1
38,38,0,0,0,1
36,12,0,0,1,1
27,22,0,0,1,0
56,50,1,0,0,0
37,15,0,0,0,0
43,15,0,0,0,1
28,35,0,0,0,0
37,25,0,0,1,0
56,16,0,0,1,0
37,30,0,0,1,0
32,16,0,0,0,0
32,50,1,0,1,1
68,75,1,1,0,0
26,60,1,0,1,0
42,15,0,0,0,0
29,20,0,1,0,0
29,40,0,0,1,0
42,35,1,0,1,0
53,22,0,0,0,0
26,30,1,0,0,0
26,25,0,0,0,0
54,8,0,0,0,0
57,15,0,0,0,0
66,10,0,0,1,0
49,30,0,0,0,0
49,50,0,1,1,0
24,30,0,0,0,1
31,15,0,0,1,0
26,40,0,0,0,1
39,45,0,0,0,0
36,40,0,0,1,0
29,44,0,0,0,0
27,16,1,1,1,0
25,70,1,1,1,1
31,27,0,0,1,1
41,45,0,0,1,0
68,21,0,1,0,1
39,35,0,0,1,0
31,35,0,1,0,0
24,27,0,0,0,1
34,30,0,0,0,0
41,38,0,0,0,0
59,7,0,0,0,0
38,10,0,0,0,0
27,43,1,1,1,0
58,30,1,1,1,0
47,21,0,0,0,0
29,30,0,0,0,0
37,80,0,0,1,0
27,45,0,0,0,0
23,35,0,1,1,0
35,80,1,0,1,0
47,35,0,0,0,0
36,50,1,0,0,0
50,500,1,0,1,0
31,25,0,0,1,0
61,15,0,1,0,1
32,20,0,0,0,0
50,27,0,0,0,1
52,20,0,0,1,1
27,60,0,0,0,0
29,15,0,0,0,0
24,15,0,1,0,0
49,100,1,0,0,0
29,25,0,0,1,0
55,15,0,0,0,0
52,50,0,0,0,0
24,30,0,0,0,0
23,25,0,0,0,0
32,60,0,0,1,0
22,30,0,0,0,0
27,80,0,0,1,0
56,100,1,0,1,0
40,100,0,0,0,0
38,30,1,0,1,0
29,33,1,1,0,0
54,38,0,0,1,0
52,40,0,0,0,0
32,40,1,0,1,0
26,50,0,1,1,0
42,70,1,0,1,0
44,40,1,1,0,0
52,30,0,1,0,0
27,33,1,0,1,1
48,14,0,0,0,0
55,50,0,0,0,0
34,60,0,0,1,0
28,30,1,0,1,0
31,18,0,0,0,0
25,16,0,0,0,0
28,30,0,0,0,0
40,40,0,0,1,0
44,25,0,0,0,0
56,24,1,0,0,0
45,10,0,0,0,1
33,25,0,0,0,0
28,23,0,0,0,1
43,30,0,0,0,0
52,45,1,0,0,0
31,20,0,1,0,0
55,10,1,0,0,0
59,15,1,0,0,1
37,40,1,1,0,0
32,85,1,0,1,0
62,22,0,0,0,0
22,40,0,0,1,0
32,30,0,1,0,0
29,20,0,0,0,0
44,17,0,0,0,0
43,18,0,0,0,0
21,30,0,0,0,0
45,20,0,0,0,1
43,40,0,0,0,0
65,35,0,0,1,0
52,20,0,0,0,1
23,40,0,0,0,0
37,15,0,0,1,0
24,25,0,0,0,0
32,15,0,0,1,0
23,20,0,0,0,1
55,60,1,1,0,0
57,100,1,0,1,0
57,50,0,0,0,0
48,35,1,0,1,0
34,45,1,1,0,1
35,60,1,0,1,0
25,60,0,0,1,0
30,50,1,1,1,0
47,18,1,1,1,0
60,36,0,0,0,0
52,25,0,0,0,0
45,50,0,0,0,0
37,54,1,0,1,0
48,42,0,0,0,0
23,18,0,0,0,0
27,25,1,1,0,0
53,60,1,0,0,0
42,50,1,1,1,0
30,60,1,0,0,0
24,35,0,0,0,1
28,40,0,0,0,0
57,118,0,1,1,0
39,75,1,0,0,0
51,19,0,0,0,0
44,50,0,0,1,0
27,20,0,0,1,1
30,50,0,0,0,0
29,96,1,0,0,0
32,60,0,0,1,0
40,36,0,0,0,0
61,35,1,0,0,0
32,30,0,1,0,1
33,16,1,0,0,0
32,10,1,0,0,0
26,42,1,0,0,0
35,190,1,0,0,0
61,30,1,0,0,0
26,40,0,0,1,0
42,25,0,0,0,0
32,130,1,0,1,0
60,70,1,0,0,0
30,50,0,0,1,1
28,7,0,1,0,0
34,20,0,0,0,0
33,60,1,1,0,0
38,25,0,0,0,0
33,50,0,0,0,0
35,110,1,0,1,0
40,40,0,0,0,0
38,180,1,0,0,0
23,45,0,0,1,1
43,50,0,0,0,1
28,27,0,0,0,0
44,230,0,0,0,0
41,15,0,0,1,0
25,60,1,0,1,0
36,50,1,0,1,0
29,75,1,0,0,1
62,18,0,0,0,0
30,25,1,1,1,0
42,30,1,0,0,1
35,30,0,0,0,0
30,35,0,0,0,0
27,100,0,0,0,0
24,35,0,0,0,0
22,20,0,0,0,1
41,15,0,0,0,0
40,200,0,0,1,0
37,70,0,0,1,1
42,40,1,0,1,0
27,25,0,0,1,0
26,28,1,0,0,0
48,15,0,1,0,0
58,40,1,1,1,0
43,35,0,0,1,0
55,8,1,0,0,0
32,170,0,0,1,0
50,28,1,0,0,0
43,8,0,0,0,0
64,25,0,0,0,0
47,22,1,1,0,0
37,20,0,0,1,0
28,25,0,1,0,0
56,20,1,0,0,0
42,80,1,0,1,0
52,80,1,0,1,0
21,20,0,0,0,0
33,10,0,0,0,0
56,79,1,0,0,0
44,45,1,0,0,0
50,45,0,0,1,0
28,32,0,0,0,0
34,13,0,0,0,1
36,15,0,0,0,0
32,5,1,0,0,0
42,55,0,1,1,0
30,50,0,0,0,0
40,37,1,0,0,0
29,20,0,0,0,0
34,70,1,0,0,0
37,100,0,0,1,0
39,20,0,0,0,0
37,32,0,0,0,0
42,13,0,0,0,0
36,25,0,0,0,1
49,16,0,1,0,0
53,16,1,0,1,0
36,70,0,0,1,0
68,30,0,0,0,0
30,20,1,0,0,0
51,20,0,0,0,0
33,15,0,0,0,0
30,40,0,0,0,0
27,40,0,0,0,1
41,18,0,0,0,1
27,40,0,0,1,0
49,60,1,0,0,0
34,40,0,0,0,0
39,19,0,0,0,0
28,100,1,1,0,0
24,80,1,0,0,0
25,30,0,0,0,1
53,7,0,0,0,0
23,40,1,0,0,0
65,18,0,0,0,0
35,25,0,0,0,0
44,24,0,0,0,0
52,60,1,0,1,0
53,40,0,0,0,0
23,20,1,0,1,0
29,19,1,0,0,0
29,20,0,0,0,1
25,65,0,0,0,0
49,8,0,0,1,0
45,20,0,0,0,1
31,30,0,1,0,0
40,115,1,0,0,0
26,25,0,0,0,0
37,50,1,0,1,1
44,40,1,0,0,0
45,40,0,0,0,1
27,70,1,0,0,0
38,35,0,0,0,0
61,8,0,0,0,1
54,30,0,0,1,0
27,26,0,0,0,0
35,20,1,0,1,0
41,35,1,0,1,1
50,15,0,0,0,1
56,20,0,0,0,1
28,18,0,0,0,0
27,30,0,0,0,0
68,21,0,0,0,0
25,20,0,0,0,0
28,25,0,1,1,0
51,30,0,0,0,1
31,40,0,0,0,0
62,6,0,0,0,0
29,40,0,0,0,0
50,25,1,0,0,1
50,100,0,0,1,0
25,40,0,0,0,0
40,20,1,1,0,0
38,80,1,0,1,0
43,30,0,0,0,0
35,25,0,0,0,0
49,32,0,0,0,0
44,20,0,0,1,0
44,60,0,0,0,0
62,60,0,1,0,0
23,10,1,0,0,0
38,20,0,0,0,1
34,105,1,1,0,0
32,27,0,1,0,0
55,27,0,0,0,0
25,35,0,0,0,0
27,45,1,1,1,0
30,30,0,0,1,0
33,70,1,0,1,0
28,10,0,0,1,0
29,60,0,0,0,0
29,70,1,1,0,0
34,15,1,0,1,0
26,20,0,0,0,1
55,10,0,1,0,0
21,15,0,1,0,0
37,40,1,0,1,0
34,57,0,0,1,0
32,33,0,0,1,1
44,20,0,0,1,1
34,30,1,0,0,0
22,20,0,0,0,1
25,40,0,0,1,1
23,18,0,0,0,1
66,18,0,0,0,0
32,35,0,0,1,0
30,30,1,0,1,0
43,60,1,0,1,0
27,10,0,0,1,0
36,26,1,1,1,0
30,51,1,0,0,0
38,20,0,0,0,0
25,30,1,1,0,0
37,45,1,0,1,0
55,60,0,0,1,0
61,11,0,0,0,1
32,50,1,1,0,0
42,70,0,0,1,0
49,35,0,0,0,1
21,40,0,0,0,1
30,24,0,0,1,0
26,45,0,0,0,0
34,55,0,0,0,0
65,25,0,0,0,0
55,18,0,0,0,0
30,30,0,0,1,1
42,45,0,0,0,0
26,30,1,1,0,0
26,35,0,0,1,0
29,36,0,0,1,0
31,22,0,0,0,0
36,80,1,0,1,0
44,19,0,1,0,0
65,25,0,1,0,0
59,30,0,0,0,0
23,30,0,1,0,0
30,40,1,0,0,0
37,100,0,0,1,0
48,25,0,0,0,0
55,20,1,1,0,0
26,20,0,0,0,0
37,12,0,0,0,0
45,15,0,0,0,0
47,40,1,0,0,0
55,8,0,0,0,0
55,300,0,0,1,0
37,80,0,0,1,0
47,45,1,0,1,0
38,40,0,0,1,0
36,21,0,0,0,0
48,40,0,0,0,1
33,10,0,0,1,0
34,21,0,1,1,0
26,35,1,1,0,1
49,25,0,0,0,0
27,30,0,0,0,0
28,40,0,0,1,0
51,35,0,0,1,0
32,52,0,0,1,0
26,24,0,0,0,0
54,40,0,0,0,1
49,35,0,0,0,0
26,9,1,1,0,0
26,35,0,0,0,0
48,100,1,1,0,0
65,36,1,0,0,0
37,20,0,0,1,0
23,26,0,1,0,1
34,35,0,0,0,0
33,35,0,0,0,1
56,70,0,0,1,0
36,20,1,0,0,0
45,30,0,0,0,0
52,70,0,0,1,0
24,20,1,1,0,0
54,20,1,0,1,0
31,30,1,0,0,0
52,10,0,0,1,0
27,32,0,0,0,0
51,50,1,1,1,0
33,25,1,0,1,0
35,12,1,1,0,0
44,49,1,0,0,0
54,17,1,1,0,0
50,55,0,0,1,0
35,50,0,0,1,0
23,100,1,0,1,0
38,16,0,0,0,0
27,30,0,0,0,1
31,35,0,0,1,1
34,30,0,0,0,0
43,20,0,0,0,0
39,20,0,0,0,1
29,30,0,0,1,0
56,28,1,0,1,1
28,60,1,0,1,0
28,25,0,0,1,0
30,19,1,1,0,0
22,200,0,0,0,0
47,180,0,0,1,0
43,30,0,0,0,0
35,110,1,0,1,0
38,60,1,0,1,0
28,35,0,0,0,0
37,67,1,0,0,0
27,30,1,0,0,0
41,30,0,0,0,0
60,12,0,0,0,1
31,12,1,1,0,1
36,16,0,0,0,1
49,45,0,0,0,1
48,40,0,0,0,0
41,60,0,0,0,1
45,35,1,0,1,0
33,30,0,0,0,0
44,35,1,0,0,0
32,60,1,0,0,0
45,40,0,0,1,0
30,70,1,1,0,0
32,90,1,1,1,0
59,25,0,1,0,0
35,36,1,1,0,0
45,55,0,0,0,0
37,27,0,1,1,0
32,55,0,1,0,0
27,25,0,0,0,0
59,50,1,1,0,0
32,9,0,0,0,0
45,70,1,0,0,0
38,100,1,0,1,0
29,32,0,0,0,1
24,30,0,0,0,0
34,35,0,0,0,0
24,30,0,0,0,0
39,25,0,0,0,1
31,25,0,0,0,0
58,7,0,0,0,0
52,6,0,0,0,0
48,28,0,0,1,1
32,25,0,0,1,0
36,18,0,0,0,1
59,10,0,0,0,0
53,50,0,0,0,0
39,32,0,0,1,0
24,30,0,0,1,0
35,20,0,0,0,1
60,46,0,0,0,0
29,22,0,0,0,0
24,40,0,0,0,1
30,30,0,0,0,0
23,45,1,0,0,0
30,15,0,0,0,0
25,55,0,0,0,0
50,20,0,0,0,0
40,25,0,0,0,0
47,70,0,0,1,0
31,65,1,0,1,1
24,20,0,0,0,0
52,19,0,0,0,0
38,120,1,1,0,0
35,11,0,0,0,1
38,25,0,0,1,0
33,25,0,0,0,1
25,60,0,0,1,0
42,15,0,0,1,0
38,27,1,0,0,0
27,35,0,0,0,0
61,34,1,1,0,0
35,7,0,0,0,0
30,90,0,1,0,0
65,12,0,0,0,1
52,25,0,0,1,1
37,65,0,0,0,0
31,35,0,0,1,0
43,25,0,1,0,0
28,37,1,1,0,0
39,42,1,1,0,0
65,30,0,0,1,1
59,6,0,0,0,0
38,120,1,0,1,0
53,15,0,0,0,0
53,50,0,0,0,0
29,12,0,0,0,0
55,9,0,0,0,0
64,10,0,0,0,0
33,28,0,0,0,0
52,100,0,0,0,1
32,12,0,0,0,0
21,21,0,0,1,0
44,200,0,0,1,0
30,50,1,0,0,0
45,30,0,0,0,0
43,32,0,0,0,0
30,60,0,0,0,0
39,25,1,0,1,0
34,25,0,0,1,1
44,20,0,0,0,0
45,20,0,0,0,0
30,26,0,0,0,0
23,20,0,0,0,0
26,32,1,1,1,1
30,30,0,1,0,0
26,25,0,0,0,1
32,8,0,0,0,0
34,9,0,1,1,0
56,7,0,0,0,0
31,50,0,0,0,0
59,40,1,0,1,0
41,75,0,0,1,1
40,30,0,0,0,0
27,15,0,0,1,0
46,50,0,0,0,0
24,16,0,1,0,0
22,30,0,1,0,0
35,42,0,0,1,0
38,25,0,0,1,0
28,50,0,0,1,0
24,25,0,0,1,1
46,45,1,0,1,0
30,7,0,0,1,0
45,15,0,0,0,0
44,25,0,0,0,1
44,27,0,0,0,0
24,35,0,1,0,0
29,60,1,1,1,1
27,20,0,0,1,1
25,30,0,0,0,0
46,80,1,0,1,0
61,25,0,0,1,0
35,45,1,1,0,0
41,10,0,0,0,0
35,80,1,0,1,0
26,45,0,0,0,1
41,40,1,1,1,0
27,25,0,0,0,1
27,50,1,0,0,0
34,25,0,0,1,0
31,15,0,0,0,0
31,37,0,0,0,0
25,50,1,0,0,0
39,25,0,0,1,0
57,25,0,0,1,0
36,25,1,0,0,0
24,36,0,0,0,1
35,45,1,0,0,0
28,60,1,0,0,0
25,35,0,1,1,0
30,30,1,0,0,0
27,22,0,0,0,0
46,45,1,0,1,0
29,16,0,0,0,0
44,40,0,0,0,0
46,35,0,0,0,0
26,32,0,0,0,0
37,25,0,0,0,1
27,32,0,0,0,1
28,25,0,0,0,0
21,10,0,0,0,0
42,25,0,0,0,1
44,50,0,0,1,0
28,20,1,1,0,0
38,50,0,0,1,0
56,60,0,0,1,0
49,70,1,0,1,0
26,28,0,1,0,0
26,11,0,0,1,1
31,11,0,0,0,1
21,35,0,0,0,0
28,30,1,0,0,0
29,20,0,0,0,0
29,22,0,0,0,0
29,40,1,1,0,0
28,26,0,0,0,0
50,52,1,0,1,0
38,19,1,1,0,0
41,40,0,0,1,0
43,70,1,0,0,1
28,24,1,1,1,0
25,24,0,0,0,0
28,25,0,1,1,1
50,30,0,1,1,0
52,10,0,0,0,0
28,70,1,0,0,0
36,30,0,0,1,0
44,70,1,1,1,1
33,12,0,0,1,0
23,55,0,0,1,0
37,18,1,0,0,1
50,40,0,0,1,0
63,11,0,0,0,0
31,95,1,0,0,0
44,150,1,1,0,0
28,65,1,0,1,0
30,50,0,0,0,0
24,18,0,1,0,0
58,17,0,0,0,1
43,200,1,0,0,0
35,35,0,0,1,0
57,60,1,0,0,0
50,120,1,0,1,0
26,27,1,1,0,1
28,50,0,0,1,0
24,30,0,0,0,0
37,20,0,0,0,1
50,150,1,0,1,0
33,35,1,0,1,0
47,30,1,0,1,0
35,15,1,0,1,0
32,20,0,1,0,1
28,50,1,0,1,0
24,25,0,0,1,1
54,70,0,0,1,0
56,5,1,0,0,0
35,45,1,0,0,1
41,25,0,0,1,0
35,20,0,0,0,0
47,15,0,0,0,0
39,23,0,0,0,0
33,40,1,0,0,0
26,55,1,0,0,1
27,20,0,0,1,0
42,20,0,1,0,0
37,25,0,0,0,1
30,9,0,0,0,1
49,120,1,0,1,0
51,25,1,0,1,0
23,50,0,0,0,0
48,20,0,0,0,1
37,60,0,0,0,0
51,300,0,0,1,0
32,50,1,0,0,0
64,15,0,0,0,0
33,50,1,0,0,0
59,25,0,0,0,0
26,18,0,0,0,1
29,120,1,0,1,0
34,100,1,0,0,0
58,6,0,0,0,0
61,180,1,1,1,0
34,55,1,1,0,0
26,15,1,0,0,0
34,35,0,0,1,0
23,15,0,0,1,0
60,8,0,0,1,0
35,50,1,0,0,0
39,20,0,0,0,0
34,60,0,0,0,1
27,35,0,0,0,1
37,50,0,1,1,0
34,45,1,0,1,0
42,65,0,0,0,0
49,20,0,0,0,0
30,25,0,0,0,0
26,15,0,0,0,1
31,73,0,0,0,0
47,22,0,0,1,0
28,15,1,0,1,0
57,30,0,0,0,0
47,35,0,0,1,0
22,25,0,0,0,0
45,15,0,0,0,1
36,60,1,0,1,0
59,13,1,1,1,0
32,30,1,1,1,0
30,50,0,0,1,0
33,30,0,0,1,0
48,70,1,0,1,0
24,100,0,0,1,0
30,95,1,1,1,0
50,60,0,0,0,0
47,600,1,0,1,0
26,45,1,0,1,0
33,25,0,0,1,0
32,20,0,0,1,0
35,35,0,1,0,0
48,40,1,0,1,0
47,70,0,0,0,0
24,17,1,0,0,0
47,90,0,0,0,0
39,100,1,0,1,0
33,45,1,0,1,0
27,30,0,0,0,1
28,41,1,1,0,0
53,15,0,0,0,0
45,60,0,0,1,0
31,10,0,1,1,1
35,35,0,0,0,0
38,10,0,0,0,1
36,15,0,1,0,0
51,100,1,0,1,0
21,20,0,0,0,0
54,65,1,1,0,0
35,30,0,0,1,0
62,33,1,0,0,1
34,35,0,0,1,0
68,20,0,1,0,0
54,60,1,0,1,0
29,35,1,1,0,0
43,950,1,0,0,0
38,15,1,0,0,0
29,13,0,0,0,0
28,27,0,1,0,0
35,32,0,0,0,1
27,35,1,1,0,0
54,25,0,0,0,0
37,35,0,0,0,1
39,32,1,1,0,0
29,15,1,0,1,0
31,25,0,0,1,0
40,50,0,0,0,0
52,24,0,0,0,0
50,250,0,0,1,0
26,25,0,0,0,0
38,18,0,0,0,0
55,25,1,1,0,0
36,50,1,0,1,0
23,35,0,1,0,0
29,23,0,1,0,0
28,25,1,0,0,0
47,15,0,0,0,1
32,45,0,0,0,0
32,45,0,0,0,1
57,25,0,0,0,0
30,46,1,0,0,0
43,35,0,1,0,1
54,20,0,1,0,0
21,33,0,0,0,0
62,67,0,0,0,0
37,35,1,1,1,1
31,15,0,0,0,0
34,13,0,0,0,0
36,50,0,1,0,0
49,60,0,0,1,0
32,25,0,0,0,0
27,30,1,1,0,1
25,30,1,0,0,1
54,35,0,0,1,1
32,60,0,0,1,0
59,18,0,0,0,0
43,40,0,0,0,0
27,95,0,0,1,0
33,50,0,0,1,0
21,30,0,0,0,0
44,50,0,0,1,0
54,50,0,0,1,0
53,40,0,0,1,0
26,30,1,1,1,0
29,5,0,0,0,0
48,25,0,0,0,0
24,18,0,0,0,1
55,15,0,0,0,0
28,45,1,0,1,0
45,20,0,0,0,1
57,13,0,0,1,0
36,60,0,0,0,0
39,17,0,0,0,1
35,70,0,0,1,0
35,140,1,0,1,0
34,25,0,0,1,0
38,30,0,1,0,0
28,150,1,0,1,0
32,30,0,1,0,1
48,44,1,1,1,0
29,20,0,0,0,0
56,50,1,0,0,0
30,15,1,0,1,0
33,40,0,0,1,0
32,40,1,0,0,0
58,9,1,0,1,0
36,20,0,0,0,0
25,70,0,0,0,0
40,70,0,0,0,0
25,17,1,0,0,0
35,30,0,0,0,0
41,18,0,0,1,0
38,30,0,1,0,0
33,100,0,0,1,1
42,28,1,1,0,0
26,32,0,0,0,0
30,40,0,0,0,1
24,50,1,0,1,0
48,20,0,0,0,0
38,30,1,0,0,0
22,30,0,0,0,0
37,10,0,1,0,0
28,300,1,0,1,0
35,70,1,1,1,0
43,12,0,0,0,1
56,30,0,0,0,1
32,20,0,0,0,0
23,46,1,1,0,0
25,50,0,0,0,1
31,16,1,1,0,0
21,20,0,0,0,0
34,50,1,1,0,0
52,17,0,0,0,0
28,180,1,0,1,0
28,15,0,0,0,0
54,38,0,1,1,0
41,35,1,0,1,1
56,10,1,0,1,0
30,24,0,1,0,0
36,40,1,0,0,0
29,30,1,0,1,1
28,50,1,0,0,0
31,80,1,0,0,0
60,57,1,1,0,1
35,30,1,1,0,0
35,50,1,0,0,0
35,50,0,0,1,0
55,35,0,0,1,0
32,55,1,0,1,0
27,27,0,0,0,0
43,250,1,0,1,0
45,25,1,0,0,0
23,23,0,0,0,1
29,20,0,0,1,1
54,18,0,0,0,1
33,25,0,0,1,0
41,10,0,0,1,0
34,30,0,0,1,0
30,25,0,0,0,1
27,16,1,0,0,1
22,35,0,1,0,0
44,120,1,0,1,0
52,30,1,0,1,0
41,44,0,0,0,0
29,40,0,1,0,0
22,30,0,0,0,0
38,20,0,0,1,1
25,110,1,0,0,0
30,23,0,0,0,0
34,25,0,0,0,0
27,32,0,0,0,0
46,27,0,0,1,0
67,15,1,0,0,0
41,30,0,0,1,1
25,17,0,0,1,1
37,13,0,0,0,1
32,11,0,1,0,0
37,55,0,0,0,0
31,60,0,0,1,0
24,50,0,0,0,0
23,56,1,0,0,1
35,20,0,0,0,0
40,52,0,0,0,0
30,40,0,0,0,1
34,20,0,0,0,0
29,80,1,0,1,0
34,110,1,0,1,0
26,40,0,0,1,0
28,45,1,0,1,1
36,22,0,0,0,0
49,55,0,0,1,0
55,25,0,0,0,0
31,40,0,0,0,1
23,50,0,0,1,0
34,15,0,0,0,0
36,15,1,0,0,1
28,35,1,0,0,0
54,30,0,0,1,0
25,45,0,0,0,1
39,17,0,0,0,0
37,30,0,0,0,0
31,60,0,0,0,0
24,70,0,1,1,0
25,40,0,0,0,0
37,16,0,0,0,0
52,35,0,0,1,1
49,30,1,1,0,0
25,29,0,1,0,0
33,25,1,0,0,0
50,75,1,0,0,0
35,18,0,0,0,0
23,30,0,0,0,0
36,50,1,0,1,0
58,15,0,0,1,0
24,25,0,0,0,1
35,80,1,0,1,0
32,80,1,0,1,0
34,105,0,0,1,0
66,14,0,0,0,0
55,20,0,0,0,0
41,50,1,0,0,0
39,30,0,0,0,0
48,50,0,0,0,0
38,26,1,1,0,0
26,24,0,0,1,0
42,50,0,0,0,0
56,50,1,0,0,0
38,300,1,0,0,0
36,60,1,0,0,0
50,10,0,1,0,0
22,17,0,0,0,1
36,25,1,0,1,0
37,55,0,1,0,0
26,20,0,0,1,0
30,100,0,0,1,0
34,35,0,0,1,0
37,15,0,0,0,0
35,30,0,0,0,0
34,60,0,0,1,0
32,50,1,1,1,0
31,35,1,0,0,0
26,120,1,0,0,1
53,12,1,0,0,1
49,80,0,0,1,0
52,35,0,0,1,1
48,25,0,0,1,0
27,100,1,0,1,0
48,36,0,0,0,0
31,30,1,0,0,0
48,50,0,0,1,1
31,90,1,0,0,1
48,27,0,0,0,0
43,25,1,0,0,1
33,25,0,0,1,0
43,26,0,0,1,0
34,30,0,0,0,0
52,65,1,1,1,0
25,18,1,1,0,0
46,64,1,0,0,1
23,55,0,0,0,0
31,20,0,0,0,0
48,24,0,0,1,0
26,20,0,0,0,1
28,50,0,0,1,1
31,35,0,0,0,0
40,18,0,0,0,0
62,70,0,0,1,0
39,23,0,1,0,1
36,30,1,0,0,0
26,35,0,0,1,0
28,15,0,0,0,0
38,30,0,1,1,0
28,50,1,0,1,0
29,18,1,1,1,0
26,15,0,0,0,0
47,100,0,0,1,0
29,12,0,0,0,0
45,18,0,0,0,0
30,40,0,1,1,0
35,15,0,0,0,0
31,50,1,0,1,0
30,10,0,0,0,0
25,23,0,0,1,0
54,20,1,0,1,1
37,25,0,0,0,0
69,33,1,1,0,0
32,9,0,0,0,0
25,30,0,0,1,0
26,24,0,0,0,0
40,35,0,1,0,0
56,19,0,0,0,0
22,27,0,0,0,1
39,65,0,0,0,0
42,50,1,0,0,0
34,25,0,0,0,0
31,25,1,0,1,0
53,18,0,0,1,0
54,22,0,0,0,1
23,35,0,0,0,0
21,40,0,0,0,0
52,35,0,0,0,0
25,23,0,0,0,1
34,45,0,0,0,0
36,50,1,0,0,1
30,40,0,0,0,0
31,50,1,1,0,0
46,90,0,0,1,0
56,8,0,0,0,0
37,40,1,1,0,0
60,5,0,0,0,0
46,60,1,1,0,0
44,14,1,0,0,0
61,18,0,0,0,0
63,21,0,1,0,1
22,35,0,0,0,0
33,10,0,0,0,0
25,15,1,1,0,0
28,20,0,0,1,0
33,27,0,0,0,1
30,35,1,0,1,0
48,14,1,0,0,0
49,75,1,0,1,0
38,15,0,0,1,0
23,15,0,0,0,1
31,65,0,0,1,0
25,23,0,1,0,0
28,25,0,0,0,0
22,40,0,0,0,1
26,25,0,0,1,0
38,25,0,0,1,0
28,25,0,0,0,0
36,74,0,1,1,0
26,50,0,0,1,0
42,29,0,0,0,0
50,35,0,0,1,0
38,10,0,0,1,0
41,30,0,0,0,0
39,20,0,0,0,1
35,32,1,0,1,1
23,25,0,0,0,0
43,40,0,0,0,0
43,80,0,0,1,0
32,170,1,0,1,0
25,22,1,1,0,0
30,18,0,0,0,0
50,40,1,1,0,0
37,10,0,1,0,0
37,30,0,0,0,0
28,15,1,1,0,1
27,32,1,0,1,0
27,20,0,0,0,0
30,22,0,0,0,0
52,16,0,0,0,0
30,25,0,0,0,0
31,32,0,0,1,0
38,30,0,0,0,0
44,80,0,0,1,0
46,25,0,0,1,0
27,35,0,0,0,1
38,23,0,0,1,0
33,13,1,0,0,0
37,30,1,0,1,0
55,60,1,0,1,0
34,110,1,0,1,0
38,40,0,0,1,0
23,70,0,0,1,0
36,30,0,0,0,0
50,27,1,1,0,0
37,70,1,0,1,0
54,35,0,0,1,0
26,25,1,0,0,0
28,30,0,1,0,0
54,10,0,0,0,0
29,35,0,0,1,0
60,25,0,0,0,1
40,25,0,0,1,0
23,30,1,0,1,0
